date,original,interannual,interdecadal
1950-10-01,-0.83,-0.592566422549361,-0.23717054042129856
1950-11-01,-1.38,-1.1414866237251888,-0.23823302024419676
1950-12-01,-1.04,-0.8000662256891968,-0.23963672405197947
1951-01-01,-1.13,-0.88830594878117,-0.24138102574154302
1951-02-01,-0.74,-0.49620756807451893,-0.2434642445896566
1951-03-01,-0.77,-0.5237739466287223,-0.24588361159340594
1951-04-01,-0.17,0.07899093311180794,-0.24863523765148685
1951-05-01,-0.1,0.15208194021986343,-0.2517140840351349
1951-06-01,-0.09,0.16549276894093423,-0.25511393560256224
1951-07-01,0.66,0.919215915554848,-0.2588273772112485
1951-08-01,0.9,1.163242658891992,-0.26284577377820384
1951-09-01,0.67,0.9375630449434998,-0.2671592544293591
1951-10-01,0.79,1.0621658759910462,-0.27175670116555334
1951-11-01,0.78,1.057038704663473,-0.27662574245426397
1951-12-01,0.71,0.9921678333045624,-0.28175275213338613
1952-01-01,0.39,0.677538319009033,-0.28712285398618764
1952-02-01,0.24,0.5331339846524762,-0.2927199323152675
1952-03-01,0.04,0.338937436205749,-0.29852664880818375
1952-04-01,0.41,0.7149300865855359,-0.30452446594867477
1952-05-01,-0.38,-0.06890781374924071,-0.31069367718538665
1952-06-01,-0.66,-0.3425971392904692,-0.3170134440250763
1952-07-01,-0.59,-0.2661598449461763,-0.3234618401697235
1952-08-01,-0.42,-0.08961891441077974,-0.33001590276721643
1952-09-01,-0.35,-0.012998301424511194,-0.33665169079363894
1952-10-01,-0.04,0.3036771360406071,-0.3433443505320621
1952-11-01,-0.32,0.03038170857664302,-0.3500681880584983
1952-12-01,-0.55,-0.19291102502905166,-0.35679674859070876
1953-01-01,0.36,0.7237718284708841,-0.36350290250024747
1953-02-01,0.24,0.610402589425099,-0.3701589377328916
1953-03-01,0.22,0.596953103989671,-0.37673665832784387
1953-04-01,0.77,1.1533948485336776,-0.38320748867222454
1953-05-01,0.35,0.7396990393262417,-0.3895425830748125
1953-06-01,0.41,0.8058367470363984,-0.39571294019217623
1953-07-01,0.2,0.601779015528606,-0.40168952179168893
1953-08-01,0.04,0.4474969843907575,-0.40744337528986535
1953-09-01,0.67,1.0829620145886842,-0.41294575946142525
