,PC1,PC2
1970-07-16 11:59:00,-4.793844695742444,-5.454514482367831
1970-08-16 11:59:00,-6.135352363617682,-4.648320169181717
1970-09-16 11:59:00,-8.852977638303724,-5.401282424238838
1970-10-16 11:59:00,-15.48456543427983,-3.1723157787905927
1970-11-16 11:59:00,-19.388525117002725,2.8349915042809224
1970-12-16 11:59:00,-18.603610359740863,-3.28904649585118
1971-01-16 11:59:00,-20.21063144597665,5.185330347739354
1971-02-16 11:59:00,-31.94321023981057,0.987929616859853
1971-03-16 11:59:00,-31.82718559426527,6.185819724133504
1971-04-16 11:59:00,-28.1381410222523,6.922889185932197
1971-05-16 11:59:00,-26.782896820816465,6.0661561430847675
1971-06-16 11:59:00,-27.9406457387517,3.7735996537833403
1971-07-16 11:59:00,-25.134725424731343,0.9498150205969232
1971-08-16 11:59:00,-17.30076410755039,-4.601812557122326
1971-09-16 11:59:00,-17.823047271447194,-12.845541513844346
1971-10-16 11:59:00,-31.55885103130624,-4.421432069130327
1971-11-16 11:59:00,-27.721669657409773,6.244431888484484
1971-12-16 11:59:00,-26.920722778138764,12.813562186497887
1972-01-16 11:59:00,-14.509547527020604,6.934001553972416
1972-02-16 11:59:00,-13.806298182937581,0.6271415811326785
1972-03-16 11:59:00,-25.83380605222641,2.709198212499244
1972-04-16 11:59:00,-20.21052392378147,5.038242043938744
1972-05-16 11:59:00,-11.550365004259444,8.732441544452913
1972-06-16 11:59:00,-3.8348100800376694,13.94039118919772
1972-07-16 11:59:00,-6.871282601977075,15.212325439819159
1972-08-16 11:59:00,-5.216067318047915,17.40520627796738
1972-09-16 11:59:00,1.9666560776830493,15.090383918319995
1972-10-16 11:59:00,10.349005279696343,4.31774846910786
1972-11-16 11:59:00,17.4573235823115,3.096044615029713
1972-12-16 11:59:00,19.21070453269309,5.839616002062049
1973-01-16 11:59:00,17.53196312091129,-7.401471321713449
1973-02-16 11:59:00,8.70836139928299,-3.2383680393647154
1973-03-16 11:59:00,8.880173557503602,1.6161121057247119
1973-04-16 11:59:00,4.634960074319972,3.8060041864615797
1973-05-16 11:59:00,0.6064504455072731,4.447622649975951
1973-06-16 11:59:00,-5.006067047036338,-1.4900250158375756
1973-07-16 11:59:00,-1.7426861753166671,-1.2431958169360235
1973-08-16 11:59:00,-5.402308918385845,-7.331060888801986
1973-09-16 11:59:00,-4.269331823027651,-7.738603848783385
1973-10-16 11:59:00,-2.3296324873721033,-1.1510874648325322
1973-11-16 11:59:00,-15.652074147476393,2.489274429587915
1973-12-16 11:59:00,-26.385449796053354,-1.6799794891157134
1974-01-16 11:59:00,-32.07791531388488,6.143465431270429
1974-02-16 11:59:00,-34.41407489740883,1.4441731628066738
1974-03-16 11:59:00,-33.76373758482769,0.9253569580743016
1974-04-16 11:59:00,-32.249281214384204,-0.0592494342018729
1974-05-16 11:59:00,-27.23064860874168,-0.7986619514391557
1974-06-16 11:59:00,-24.86041261295618,3.8896064175776046
1974-07-16 11:59:00,-14.154515269236107,-3.9009665582016457
1974-08-16 11:59:00,-18.046311923245703,-0.1681846025326064
1974-09-16 11:59:00,-15.778272556353683,-7.202237127627102
1974-10-16 11:59:00,-23.13441921812181,-1.3053839801230698
1974-11-16 11:59:00,-26.023996213497988,6.182945350399805
1974-12-16 11:59:00,-16.49896358868889,6.956983475334969
1975-01-16 11:59:00,-17.479067517855388,2.637343307780854
1975-02-16 11:59:00,-12.996289165680363,2.9067486393856923
1975-03-16 11:59:00,-19.824855242175175,1.597643508227761
1975-04-16 11:59:00,-19.05767631660828,11.60556538887935
