Date,Nino3.4,DMI
2004-12-01,0.7401580460496291,0.15352872341059381
2005-01-01,0.6266183712927997,0.07075308269560031
2005-02-01,0.3131564369919566,-0.27526814619919715
2005-03-01,0.35586085640246523,-0.04792289188226895
2005-04-01,0.33239344969171825,0.2005385957160718
2005-05-01,0.4018905265762527,0.08552152245444608
2005-06-01,0.2809268928673134,0.006122337904584496
2005-07-01,0.051423785736115946,-0.22809277528595628
2005-08-01,0.0003442119662793175,-0.02058647575152084
2005-09-01,-0.0039147404251131945,-0.2585150981631834
2005-10-01,-0.11407426421297728,-0.2553079588524323
2005-11-01,-0.4188513762566686,-0.24079024943461158
2005-12-01,-0.7300819785338568,-0.2520291957046629
2006-01-01,-0.9012787918009479,-0.23991710916552755
2006-02-01,-0.6319317567963765,-0.19623695668349042
2006-03-01,-0.6411002162356425,-0.08291845182871405
2006-04-01,-0.25003190951114007,0.10402317650678572
2006-05-01,-0.0026225166457294335,0.06125356038506899
2006-06-01,0.1448642009684349,0.2524923557655139
2006-07-01,0.08336063543253047,0.43986853134524595
2006-08-01,0.40331933788312213,0.7078341818033642
2006-09-01,0.7055880489450566,0.7620431425961272
2006-10-01,0.7939428693469459,0.9486124328693446
2006-11-01,1.0083745774131536,0.7158633987498876
2006-12-01,1.1393876465153099,0.15963385538916924
2007-01-01,0.6707950248280063,0.14437106638758912
2007-02-01,0.18151881754915777,0.016977151773618443
2007-03-01,-0.0685539631905101,0.15606922568286685
2007-04-01,-0.11282905306008573,0.18770845362774213
2007-05-01,-0.30067286907161517,0.26781899367935247
2007-06-01,-0.1133429529445742,0.14955398279823373
2007-07-01,-0.32562236869378225,0.21933782505228394
2007-08-01,-0.5573154477560642,0.3408687802437782
2007-09-01,-0.9762184819059279,0.39568430786084363
2007-10-01,-1.38287706793259,0.2265131428195648
2007-11-01,-1.557594113279194,0.2089981582870829
2007-12-01,-1.574835245949341,-0.06437257033405556
2008-01-01,-1.7069891619604611,0.22225401188242777
2008-02-01,-1.621395412810834,0.08977469777194189
2008-03-01,-1.0643649438785125,0.04522919559757477
2008-04-01,-0.822740253727062,-0.10108030628835973
2008-05-01,-0.5250420312445847,0.24587571559044027
2008-06-01,-0.37268901342303096,0.5137862240746098
2008-07-01,0.03272949860438601,0.5549286998802982
2008-08-01,0.01272581806317774,0.5425269585929875
2008-09-01,-0.18330627397120836,0.41473683855319265
2008-10-01,-0.2503978178374773,0.4189891346890402
2008-11-01,-0.32125314414076556,0.10117864605697469
2008-12-01,-0.8524429658585788,0.06946979775180269
2009-01-01,-0.9093926530105847,-0.0030304685492900246
2009-02-01,-0.6367688558184206,0.16347480237146614
2009-03-01,-0.635124600292869,0.03277541027147657
2009-04-01,-0.19499570313931258,0.2929850142086997
2009-05-01,0.2849887344277491,0.31137123369614295
2009-06-01,0.5546262166141247,0.05803929824318632
2009-07-01,0.7566805859867145,-0.01959785453163021
2009-08-01,0.6500270909158878,-0.03521689721861354
2009-09-01,0.7673689916987669,0.0632121089918023
2009-10-01,0.9834304937353764,0.44302573721745553
2009-11-01,1.523068286425243,0.2510633829717387
2009-12-01,1.8439220313445368,0.26168620561586536
2010-01-01,1.496396177248613,0.3256578728266789
2010-02-01,1.2360203242751773,-0.25078820587553874
2010-03-01,1.14830142014657,0.28042725023325255
2010-04-01,0.6043902999104986,0.4260246819251633
2010-05-01,-0.05002807300583001,0.2695098651743708
