Date,ENSO,ENSO_filtered,IOD,IOD_filtered,PDO,PDO_filtered,IPO,IPO_filtered
1950-04-01,-0.91,-0.3021487603305785,-0.475,-0.2204297520661157,-1.402,-0.5595289256198346,-1.031,-0.34710743801652894
1950-05-01,-1.3,-0.3060330578512397,-0.309,-0.22344628099173552,-2.424,-0.5711735537190082,-1.438,-0.35266115702479334
1950-06-01,-0.86,-0.31214876033057853,-0.494,-0.22191735537190083,-1.798,-0.5864049586776859,-1.203,-0.3614297520661157
1950-07-01,-1.08,-0.3181818181818182,-0.348,-0.22089256198347107,-2.62,-0.6080578512396695,-1.603,-0.37000000000000005
1950-08-01,-0.63,-0.32066115702479336,-0.22,-0.22011570247933884,-1.74,-0.6304380165289256,-1.071,-0.3764710743801653
1950-09-01,-1.1,-0.32471074380165293,-0.631,-0.22079338842975207,-1.401,-0.6472644628099173,-1.287,-0.38416528925619836
1950-10-01,-0.83,-0.3310743801652893,-0.59,-0.22191735537190083,-1.328,-0.6702231404958678,-1.156,-0.39685950413223137
1950-11-01,-1.38,-0.3397520661157025,-0.227,-0.219900826446281,-1.106,-0.6876363636363636,-1.638,-0.40684297520661156
1950-12-01,-1.04,-0.34884297520661156,-0.027,-0.21970247933884302,-0.766,-0.6942396694214876,-1.039,-0.4168181818181818
1951-01-01,-1.13,-0.3545454545454546,0.256,-0.21782644628099174,-0.803,-0.6952479338842975,-1.064,-0.422702479338843
1951-02-01,-0.74,-0.3590082644628099,0.211,-0.2185619834710744,-1.14,-0.7011404958677685,-0.858,-0.4268099173553719
1951-03-01,-0.77,-0.3647107438016529,0.259,-0.21845454545454546,-1.29,-0.7245619834710744,-0.954,-0.4320661157024793
1951-04-01,-0.17,-0.3681818181818182,-0.513,-0.21906611570247936,-0.883,-0.7469669421487604,-0.486,-0.4386528925619835
1951-05-01,-0.1,-0.3690909090909091,-0.138,-0.21917355371900826,-0.648,-0.7631735537190083,-0.351,-0.4458099173553719
1951-06-01,-0.09,-0.37272727272727274,-0.19,-0.22845454545454547,-1.142,-0.777495867768595,-0.252,-0.45311570247933886
1951-07-01,0.66,-0.38173553719008263,-0.22,-0.2346776859504132,0.143,-0.7844462809917356,0.562,-0.4614297520661157
1951-08-01,0.9,-0.38867768595041324,0.124,-0.23974380165289255,-1.048,-0.7917107438016528,0.272,-0.46815702479338844
1951-09-01,0.67,-0.391900826446281,-0.005,-0.24774380165289256,-0.129,-0.7933388429752066,0.483,-0.47666115702479334
1951-10-01,0.79,-0.39603305785123966,-0.168,-0.25270247933884293,0.074,-0.8055619834710744,0.525,-0.4875289256198347
1951-11-01,0.78,-0.40429752066115704,0.123,-0.255495867768595,-0.145,-0.8161487603305786,0.739,-0.49568595041322316
1951-12-01,0.71,-0.407603305785124,-0.073,-0.2565289256198347,-1.321,-0.8142314049586777,0.346,-0.5032066115702479
1952-01-01,0.39,-0.4124793388429752,-0.069,-0.2580743801652893,-2.005,-0.8108429752066116,0.142,-0.5115289256198347
1952-02-01,0.24,-0.41768595041322315,0.08,-0.26035537190082647,-1.153,-0.8211157024793388,0.066,-0.518305785123967
1952-03-01,0.04,-0.41595041322314047,0.126,-0.26222314049586776,-1.49,-0.8294710743801653,0.029,-0.5204462809917356
1952-04-01,0.41,-0.41479338842975205,0.073,-0.26470247933884294,-1.498,-0.8387438016528925,0.116,-0.5256611570247934
1952-05-01,-0.38,-0.41049586776859504,-0.148,-0.26585950413223136,-1.393,-0.8407107438016529,-0.219,-0.5245041322314049
1952-06-01,-0.66,-0.40157024793388435,0.02,-0.27056198347107435,-1.647,-0.8298181818181818,-0.731,-0.5186115702479338
1952-07-01,-0.59,-0.39644628099173557,-0.43,-0.27404958677685953,-1.458,-0.8335619834710744,-0.694,-0.5187355371900826
1952-08-01,-0.42,-0.3866942148760331,-0.463,-0.27101652892561984,-0.814,-0.8373884297520661,-0.525,-0.5151983471074381
1952-09-01,-0.35,-0.37925619834710744,-0.607,-0.2687355371900827,-0.666,-0.8300247933884297,-0.374,-0.5085785123966943
1952-10-01,-0.04,-0.36446280991735536,-0.546,-0.2650413223140496,-0.322,-0.8216280991735537,-0.224,-0.4997685950413223
1952-11-01,-0.32,-0.3486776859504132,-0.171,-0.2622148760330579,-0.163,-0.8209834710743803,-0.498,-0.49047107438016524
1952-12-01,-0.55,-0.332892561983471,-0.03,-0.26164462809917355,-0.564,-0.8231983471074381,-0.36,-0.4790330578512397
1953-01-01,0.36,-0.3216528925619835,0.304,-0.2627272727272727,-0.091,-0.8186776859504132,0.291,-0.47257024793388436
1953-02-01,0.24,-0.31049586776859506,0.285,-0.262198347107438,-0.252,-0.8124380165289257,0.141,-0.46705785123966936
1953-03-01,0.22,-0.3053719008264462,0.188,-0.2640082644628099,-0.966,-0.804892561983471,0.127,-0.4639338842975207
1953-04-01,0.77,-0.30801652892561987,-0.054,-0.26708264462809916,-0.628,-0.7920082644628099,0.447,-0.4642066115702479
1953-05-01,0.35,-0.30743801652892566,0.316,-0.27033057851239667,-0.177,-0.7744380165289255,0.161,-0.4607933884297521
1953-06-01,0.41,-0.3075206611570248,-0.113,-0.2766859504132232,-0.179,-0.7509173553719007,0.302,-0.458801652892562
1953-07-01,0.2,-0.3076859504132231,-0.178,-0.2859586776859504,0.354,-0.744190082644628,0.194,-0.4585785123966942
1953-08-01,0.04,-0.3052066115702479,-0.231,-0.29415702479338846,-0.41,-0.7346280991735538,-0.005,-0.45533057851239667
1953-09-01,0.67,-0.30760330578512396,-0.24,-0.3011074380165289,-0.581,-0.7227438016528926,0.306,-0.45197520661157026
1953-10-01,0.11,-0.3076859504132231,-0.312,-0.30373553719008267,-0.845,-0.713107438016529,-0.151,-0.44916528925619836
1953-11-01,0.31,-0.30165289256198347,-0.136,-0.3068925619834711,-0.231,-0.6982479338842975,0.062,-0.44207438016528927
1953-12-01,0.15,-0.29669421487603304,-0.119,-0.30904132231404957,-0.023,-0.6832231404958677,-0.107,-0.4380495867768595
1954-01-01,0.39,-0.2962809917355372,-0.339,-0.30508264462809914,-0.774,-0.6595041322314049,-0.051,-0.43700826446280994
1954-02-01,0.21,-0.28834710743801656,-0.271,-0.30969421487603305,-0.605,-0.6356528925619834,-0.167,-0.4313553719008264
1954-03-01,0.01,-0.28834710743801656,-0.162,-0.3154876033057851,-0.732,-0.6135619834710744,-0.23,-0.4297520661157025
1954-04-01,-0.32,-0.2815702479338843,-0.009,-0.3174380165289256,-0.702,-0.6006198347107438,-0.552,-0.42398347107438017
1954-05-01,-0.53,-0.2832231404958678,-0.55,-0.3249338842975207,-0.211,-0.5889173553719008,-0.629,-0.423900826446281
1954-06-01,-0.8,-0.2853719008264463,-0.504,-0.3303388429752066,0.592,-0.5792314049586778,-0.578,-0.4235123966942149
1954-07-01,-1.02,-0.28173553719008265,-0.855,-0.3357768595041322,0.095,-0.5739834710743802,-0.621,-0.4215537190082645
1954-08-01,-1.08,-0.281900826446281,-0.631,-0.3432479338842975,0.148,-0.5665454545454546,-0.75,-0.42094214876033054
1954-09-01,-1.03,-0.28363636363636363,-0.718,-0.3502727272727273,-0.499,-0.559892561983471,-0.965,-0.41955371900826444
1954-10-01,-0.91,-0.2773553719008265,-0.836,-0.3543719008264463,0.4,-0.5431074380165288,-0.742,-0.410495867768595
1954-11-01,-1.17,-0.27280991735537197,-0.45,-0.35809090909090907,1.003,-0.5186942148760331,-0.83,-0.402099173553719
1954-12-01,-0.79,-0.2622314049586777,-0.053,-0.3577685950413223,0.461,-0.5045454545454545,-0.785,-0.3928842975206612
1955-01-01,-0.66,-0.25214876033057854,-0.049,-0.35698347107438017,-0.067,-0.49580165289256195,-0.553,-0.3852644628099174
1955-02-01,-0.79,-0.24545454545454548,-0.153,-0.3569752066115703,-0.649,-0.47909090909090907,-0.918,-0.37909917355371897
1955-03-01,-0.8,-0.23371900826446282,0.019,-0.3559752066115702,-0.909,-0.4617355371900827,-0.913,-0.3679917355371901
1955-04-01,-0.95,-0.22479338842975205,-0.044,-0.35641322314049584,-1.645,-0.4464214876033058,-1.268,-0.3585289256198347
1955-05-01,-1.23,-0.21685950413223143,-0.695,-0.3585867768595041,-1.435,-0.4295289256198347,-1.432,-0.3503801652892562
1955-06-01,-1.2,-0.2077685950413223,-0.387,-0.36166115702479334,-1.903,-0.40080991735537186,-1.407,-0.34061157024793387
1955-07-01,-1.32,-0.20272727272727273,-0.439,-0.36364462809917353,-2.218,-0.38669421487603306,-1.461,-0.33420661157024795
1955-08-01,-0.91,-0.193801652892562,-0.43,-0.3655950413223141,-1.946,-0.3640495867768595,-1.152,-0.32270247933884294
1955-09-01,-1.33,-0.18834710743801653,-0.738,-0.36858677685950414,-1.829,-0.35378512396694217,-1.431,-0.31581818181818183
1955-10-01,-1.59,-0.17983471074380164,-0.73,-0.3708595041322314,-2.564,-0.34167768595041326,-2.031,-0.30710743801652896
1955-11-01,-1.91,-0.17611570247933883,-0.269,-0.3726859504132231,-1.957,-0.3303553719008264,-1.864,-0.3008099173553719
1955-12-01,-1.52,-0.16454545454545455,-0.3,-0.3761074380165289,-1.64,-0.32036363636363635,-1.678,-0.2864297520661157
1956-01-01,-1.23,-0.15719008264462808,-0.101,-0.3770743801652892,-1.61,-0.3067685950413223,-1.394,-0.2768264462809917
1956-02-01,-0.98,-0.14752066115702478,-0.021,-0.3798512396694215,-1.643,-0.2928099173553719,-1.125,-0.2658181818181818
1956-03-01,-0.93,-0.1422314049586777,-0.001,-0.38260330578512397,-2.328,-0.27773553719008265,-1.093,-0.2584628099173554
1956-04-01,-0.78,-0.13479338842975208,-0.3,-0.38980165289256197,-2.007,-0.26305785123966946,-1.158,-0.25
1956-05-01,-0.59,-0.13347107438016528,-0.57,-0.3891818181818182,-1.241,-0.2575454545454545,-1.19,-0.24819008264462808
1956-06-01,-0.83,-0.13181818181818183,-0.826,-0.3880909090909091,-1.865,-0.2559504132231405,-1.34,-0.2468677685950413
1956-07-01,-0.94,-0.1337190082644628,-1.083,-0.38131404958677684,-1.227,-0.25205785123966945,-1.126,-0.25055371900826445
1956-08-01,-0.81,-0.1412396694214876,-0.772,-0.3730826446280992,-0.532,-0.2567603305785124,-0.918,-0.2601074380165289
1956-09-01,-0.91,-0.15297520661157024,-0.803,-0.3695289256198347,-0.039,-0.25413223140495866,-0.968,-0.26859504132231404
1956-10-01,-0.69,-0.1643801652892562,-0.672,-0.36571074380165286,-1.23,-0.26349586776859507,-1.149,-0.28027272727272723
1956-11-01,-1.01,-0.17247933884297523,-0.516,-0.36165289256198346,-1.884,-0.2715537190082644,-1.298,-0.2885619834710744
1956-12-01,-0.58,-0.1813223140495868,-0.151,-0.36009917355371895,-1.005,-0.28232231404958674,-0.8,-0.30026446280991737
1957-01-01,-0.56,-0.18925619834710747,-0.437,-0.3552644628099173,-1.018,-0.2784297520661157,-0.649,-0.3075371900826446
1957-02-01,-0.24,-0.193801652892562,-0.564,-0.350198347107438,-1.22,-0.26708264462809916,-0.376,-0.3121404958677686
1957-03-01,0.08,-0.19917355371900827,-0.197,-0.3479173553719008,-0.55,-0.26340495867768593,-0.016,-0.31821487603305787
1957-04-01,0.42,-0.20214876033057852,-0.3,-0.3491157024793388,-0.417,-0.25592561983471074,0.128,-0.3243388429752066
1957-05-01,0.45,-0.2090082644628099,-0.326,-0.352900826446281,0.226,-0.2510413223140496,0.182,-0.33207438016528923
1957-06-01,0.53,-0.20768595041322313,-0.465,-0.3554628099173554,1.313,-0.2519586776859504,0.463,-0.33707438016528923
1957-07-01,0.69,-0.20471074380165288,-0.488,-0.359495867768595,0.498,-0.25027272727272726,0.579,-0.33670247933884295
1957-08-01,0.79,-0.20090909090909093,-0.266,-0.35844628099173553,0.273,-0.2424628099173554,0.405,-0.33442148760330576
1957-09-01,0.53,-0.20206611570247934,-0.383,-0.3561570247933884,1.691,-0.24507438016528926,0.578,-0.33708264462809917
1957-10-01,0.74,-0.201900826446281,-0.523,-0.35384297520661157,1.591,-0.25055371900826445,0.784,-0.34046280991735534
1957-11-01,1.09,-0.20512396694214877,-0.482,-0.35109090909090906,1.493,-0.24988429752066116,0.861,-0.34311570247933887
1957-12-01,1.18,-0.2065289256198347,-0.25,-0.35026446280991735,0.405,-0.25027272727272726,0.892,-0.34335537190082643
1958-01-01,1.54,-0.20462809917355373,-0.396,-0.347297520661157,0.706,-0.24452066115702478,1.174,-0.34212396694214875
1958-02-01,1.4,-0.20975206611570246,-0.234,-0.34654545454545455,0.872,-0.24111570247933886,0.955,-0.3458099173553719
1958-03-01,0.99,-0.21223140495867768,-0.374,-0.3472396694214876,0.683,-0.23949586776859502,0.591,-0.3473057851239669
1958-04-01,0.31,-0.21454545454545454,-0.348,-0.34929752066115705,0.675,-0.23158677685950413,0.254,-0.3484710743801653
1958-05-01,0.32,-0.22090909090909092,-0.496,-0.3515289256198347,1.393,-0.23367768595041322,0.394,-0.3541157024793388
1958-06-01,0.3,-0.22280991735537187,-0.854,-0.3561900826446281,1.548,-0.2373388429752066,0.272,-0.3572314049586777
1958-07-01,0.04,-0.2202479338842975,-1.063,-0.353504132231405,0.785,-0.24376859504132234,0.112,-0.3589504132231405
1958-08-01,0.24,-0.2144628099173554,-1.26,-0.3481239669421488,1.169,-0.2525123966942149,0.362,-0.358099173553719
1958-09-01,-0.31,-0.20942148760330578,-1.303,-0.34554545454545454,0.922,-0.2403719008264463,0.031,-0.354297520661157
1958-10-01,-0.03,-0.2080165289256198,-0.966,-0.33999173553719003,0.398,-0.2335206611570248,-0.029,-0.35149586776859504
1958-11-01,0.05,-0.2027272727272727,-0.674,-0.3347768595041323,0.407,-0.22965289256198348,0.178,-0.34582644628099174
1958-12-01,0.3,-0.19661157024793388,-0.639,-0.33414049586776856,1.074,-0.22511570247933885,0.36,-0.3399586776859504
1959-01-01,0.43,-0.1915702479338843,-0.027,-0.3369669421487603,1.075,-0.22243801652892561,0.26,-0.33450413223140496
1959-02-01,0.5,-0.1902479338842975,-0.531,-0.3398842975206611,0.541,-0.21492561983471076,0.103,-0.3328842975206611
1959-03-01,0.26,-0.19330578512396696,-0.524,-0.34022314049586777,0.058,-0.21410743801652893,-0.018,-0.3337438016528926
1959-04-01,0.27,-0.1977685950413223,-0.357,-0.34073553719008265,0.119,-0.21484297520661155,0.047,-0.3368512396694215
1959-05-01,-0.01,-0.20123966942148758,-0.742,-0.34495867768595045,0.208,-0.22317355371900827,-0.067,-0.3406528925619835
1959-06-01,-0.33,-0.2041322314049587,-0.745,-0.34325619834710747,0.254,-0.22543801652892562,-0.177,-0.3426859504132232
1959-07-01,-0.28,-0.20289256198347108,-0.667,-0.3459421487603305,-0.118,-0.23611570247933886,-0.259,-0.3443305785123966
1959-08-01,-0.41,-0.20074380165289255,-0.913,-0.3445206611570248,0.002,-0.2461487603305785,-0.288,-0.3487272727272728
1959-09-01,-0.53,-0.19950413223140495,-0.839,-0.3474132231404959,-0.182,-0.25446280991735537,-0.323,-0.3503801652892562
1959-10-01,0.11,-0.19925619834710745,-0.586,-0.3499669421487603,1.083,-0.25341322314049586,0.088,-0.3505537190082645
1959-11-01,-0.17,-0.20082644628099175,-0.574,-0.34540495867768595,1.38,-0.2602231404958678,-0.094,-0.3509421487603306
1959-12-01,-0.05,-0.19999999999999998,-0.357,-0.34319008264462814,0.945,-0.2720413223140496,-0.237,-0.3502892561983471
1960-01-01,0.02,-0.19818181818181818,-0.236,-0.3454876033057851,0.359,-0.2819752066115703,-0.091,-0.3467603305785124
1960-02-01,-0.24,-0.19570247933884297,-0.043,-0.34877685950413223,0.705,-0.2842396694214876,-0.24,-0.34281818181818186
1960-03-01,-0.08,-0.19198347107438016,-0.433,-0.3490495867768595,0.446,-0.2784462809917355,-0.01,-0.3348677685950413
1960-04-01,0.01,-0.18611570247933884,-0.745,-0.35156198347107437,0.507,-0.26975206611570246,0.014,-0.32485123966942153
1960-05-01,0.05,-0.17669421487603307,-0.738,-0.3556611570247934,0.642,-0.2584462809917355,-0.045,-0.31039669421487603
1960-06-01,-0.2,-0.1628099173553719,-0.681,-0.3539421487603306,1.051,-0.25082644628099177,-0.256,-0.29498347107438017
1960-07-01,-0.25,-0.14619834710743804,-0.734,-0.3546528925619835,-0.09,-0.23910743801652895,-0.428,-0.27812396694214875
1960-08-01,-0.0,-0.12495867768595043,-0.584,-0.35306611570247937,0.12,-0.21642975206611573,-0.211,-0.25739669421487604
1960-09-01,0.03,-0.10702479338842974,-0.582,-0.3511404958677686,-0.498,-0.19164462809917354,-0.238,-0.23889256198347109
1960-10-01,-0.07,-0.08272727272727272,-0.906,-0.344900826446281,0.064,-0.17118181818181818,-0.233,-0.21683471074380167
1960-11-01,-0.38,-0.0568595041322314,-0.811,-0.34072727272727266,0.042,-0.14537190082644627,-0.394,-0.18914049586776863
1960-12-01,0.02,-0.029090909090909084,-0.641,-0.340900826446281,0.103,-0.12739669421487604,0.102,-0.16407438016528927
1961-01-01,-0.15,-0.007190082644628096,-0.144,-0.34033884297520667,0.879,-0.11820661157024794,0.123,-0.1426115702479339
1961-02-01,0.04,0.009834710743801656,-0.08,-0.3408512396694215,0.886,-0.10678512396694216,0.268,-0.12666115702479339
1961-03-01,-0.1,0.024793388429752067,-0.122,-0.3434958677685951,0.684,-0.09843801652892561,0.032,-0.1143801652892562
1961-04-01,0.13,0.036942148760330584,-0.612,-0.3470826446280992,0.486,-0.079900826446281,0.07,-0.1030909090909091
1961-05-01,-0.01,0.04289256198347108,-0.438,-0.348099173553719,-0.216,-0.06605785123966944,-0.267,-0.09321487603305785
1961-06-01,0.1,0.04892561983471075,-0.006,-0.34437190082644625,-0.455,-0.05452892561983472,-0.191,-0.08184297520661156
1961-07-01,-0.32,0.05768595041322314,0.63,-0.33757851239669423,-0.671,-0.038140495867768597,-0.698,-0.06842148760330577
1961-08-01,-0.25,0.06462809917355372,0.776,-0.32756198347107435,-0.426,-0.02716528925619835,-0.594,-0.057157024793388425
1961-09-01,-0.52,0.07090909090909091,0.554,-0.32033884297520665,-0.73,-0.022347107438016534,-0.755,-0.04883471074380164
1961-10-01,-0.71,0.07801652892561985,0.457,-0.31621487603305787,-1.262,-0.023545454545454546,-0.93,-0.04054545454545454
1961-11-01,-0.19,0.08066115702479339,0.323,-0.31364462809917354,-0.901,-0.016024793388429756,-0.478,-0.031
1961-12-01,-0.29,0.0868595041322314,0.311,-0.3113305785123967,-1.448,-0.0009256198347107492,-0.677,-0.020404958677685946
1962-01-01,-0.25,0.08710743801652891,0.512,-0.3120330578512397,-0.85,0.006115702479338837,-0.534,-0.016388429752066114
1962-02-01,-0.16,0.08710743801652893,0.544,-0.30902479338842975,-0.632,0.013553719008264457,-0.415,-0.014942148760330575
1962-03-01,-0.41,0.08520661157024793,0.356,-0.3023140495867768,-0.708,0.019438016528925614,-0.669,-0.016148760330578507
1962-04-01,-0.32,0.08016528925619835,-0.019,-0.3028595041322314,-0.585,0.017752066115702472,-0.712,-0.019347107438016528
1962-05-01,-0.42,0.0747107438016529,-0.385,-0.3017438016528926,-0.907,0.012049586776859498,-0.82,-0.023280991735537184
1962-06-01,-0.22,0.06999999999999999,-0.458,-0.2986859504132231,-1.504,0.002975206611570242,-0.824,-0.027380165289256197
1962-07-01,-0.3,0.06479338842975206,-0.468,-0.29368595041322315,-1.443,-0.013123966942148764,-0.686,-0.0352892561983471
1962-08-01,-0.13,0.05652892561983471,-0.303,-0.2885785123966942,-0.513,-0.02435537190082645,-0.418,-0.04692561983471073
1962-09-01,-0.56,0.04512396694214876,-0.186,-0.28518181818181815,-1.13,-0.0285206611570248,-0.847,-0.057256198347107434
1962-10-01,-0.33,0.03760330578512396,-0.327,-0.28070247933884296,-1.329,-0.04215702479338844,-0.783,-0.0689504132231405
1962-11-01,-0.43,0.028677685950413225,-0.213,-0.27619008264462813,-0.241,-0.05326446280991736,-0.545,-0.07991735537190083
1962-12-01,-0.49,0.01677685950413223,-0.071,-0.2717603305785124,-0.21,-0.0709917355371901,-0.527,-0.09118181818181818
1963-01-01,-0.32,0.002066115702479339,0.329,-0.2679338842975207,0.132,-0.07887603305785125,-0.211,-0.10385950413223141
1963-02-01,-0.26,-0.016776859504132234,0.395,-0.261900826446281,0.321,-0.0855619834710744,-0.155,-0.11783471074380164
1963-03-01,-0.06,-0.034628099173553716,0.201,-0.25869421487603306,-0.056,-0.09114876033057853,-0.04,-0.13176033057851239
1963-04-01,-0.06,-0.04669421487603306,-0.061,-0.255,-0.009,-0.09945454545454546,-0.014,-0.14189256198347108
1963-05-01,-0.0,-0.05289256198347107,-0.324,-0.2531404958677686,-0.881,-0.10750413223140497,-0.236,-0.14951239669421487
1963-06-01,0.12,-0.053966942148760334,-0.248,-0.2482892561983471,-0.62,-0.11644628099173555,-0.216,-0.15439669421487603
1963-07-01,0.72,-0.05388429752066115,0.212,-0.24553719008264463,-0.957,-0.12332231404958678,0.094,-0.15725619834710747
1963-08-01,0.9,-0.05148760330578512,0.473,-0.24051239669421484,-0.704,-0.12752892561983473,0.297,-0.15872727272727272
1963-09-01,0.65,-0.05305785123966942,0.081,-0.23616528925619834,1.059,-0.13335537190082647,0.455,-0.16186776859504134
1963-10-01,0.84,-0.04785123966942148,0.432,-0.22978512396694215,0.248,-0.13932231404958678,0.645,-0.16050413223140494
1963-11-01,0.75,-0.04132231404958678,0.319,-0.22555371900826449,-0.377,-0.14031404958677687,0.535,-0.1568512396694215
1963-12-01,1.05,-0.035454545454545454,-0.059,-0.22174380165289256,0.318,-0.1427107438016529,0.772,-0.15346280991735536
1964-01-01,0.76,-0.03049586776859504,-0.461,-0.21780165289256198,0.301,-0.15421487603305786,0.553,-0.15215702479338844
1964-02-01,0.55,-0.0256198347107438,-0.692,-0.21893388429752067,0.135,-0.16964462809917355,0.145,-0.14992561983471073
1964-03-01,-0.16,-0.024710743801652894,-0.312,-0.21404958677685948,-0.506,-0.18065289256198347,-0.271,-0.1482892561983471
1964-04-01,-0.53,-0.024132231404958678,-0.224,-0.2101404958677686,-0.821,-0.1871900826446281,-0.606,-0.14680165289256197
1964-05-01,-0.74,-0.023140495867768594,-0.52,-0.20856198347107438,-1.71,-0.19300826446280994,-1.012,-0.14537190082644627
1964-06-01,-0.88,-0.020909090909090912,-0.344,-0.20760330578512395,-0.485,-0.18581818181818183,-0.875,-0.14197520661157023
1964-07-01,-0.65,-0.017355371900826446,-0.829,-0.2048099173553719,-0.7,-0.1874710743801653,-0.777,-0.1389421487603306
1964-08-01,-0.76,-0.01074380165289256,-0.683,-0.2021900826446281,-1.119,-0.18936363636363637,-1.153,-0.13368595041322312
1964-09-01,-0.93,-0.0034710743801652888,-0.981,-0.19669421487603306,-0.858,-0.19390909090909092,-0.95,-0.1282479338842975
1964-10-01,-1.0,0.006363636363636365,-1.027,-0.1914132231404959,-0.372,-0.18311570247933884,-0.986,-0.11884297520661156
1964-11-01,-1.1,0.011652892561983472,-0.284,-0.18660330578512394,-0.424,-0.18582644628099176,-0.789,-0.11307438016528926
1964-12-01,-1.07,0.018677685950413227,-0.182,-0.18256198347107438,-0.427,-0.18812396694214878,-0.751,-0.10684297520661158
1965-01-01,-0.57,0.02363636363636364,-0.331,-0.17715702479338843,-0.741,-0.1867520661157025,-0.358,-0.10087603305785124
1965-02-01,-0.36,0.02644628099173554,-0.447,-0.17251239669421486,-0.341,-0.18051239669421487,-0.076,-0.09747933884297519
1965-03-01,-0.34,0.030578512396694218,-0.186,-0.17159504132231407,0.052,-0.17630578512396697,0.044,-0.09430578512396694
1965-04-01,-0.09,0.03272727272727273,-0.285,-0.16620661157024794,0.143,-0.17645454545454545,0.299,-0.0955289256198347
1965-05-01,0.19,0.03272727272727273,-0.54,-0.15854545454545454,-0.277,-0.18516528925619835,0.481,-0.09856198347107438
1965-06-01,0.45,0.029834710743801656,-0.487,-0.15562809917355372,-0.513,-0.18990909090909092,0.433,-0.10213223140495868
1965-07-01,0.81,0.02338842975206612,-0.473,-0.1547107438016529,-0.485,-0.20290082644628102,0.633,-0.1088099173553719
1965-08-01,1.25,0.01760330578512397,-0.247,-0.15154545454545457,0.526,-0.21218181818181817,1.047,-0.11528099173553719
1965-09-01,1.26,0.011157024793388435,-0.197,-0.1516776859504132,1.053,-0.22203305785123967,1.087,-0.12195041322314049
1965-10-01,1.61,0.005537190082644629,0.017,-0.15214049586776862,0.647,-0.22395041322314052,1.238,-0.12831404958677686
1965-11-01,1.54,-0.0009090909090909071,-0.225,-0.1471900826446281,0.559,-0.22896694214876032,1.32,-0.1350909090909091
1965-12-01,1.45,-0.0069421487603305776,-0.29,-0.1424297520661157,0.218,-0.23524793388429752,1.169,-0.14210743801652892
1966-01-01,1.13,-0.01925619834710744,-0.232,-0.13549586776859504,-0.528,-0.24427272727272728,0.919,-0.15502479338842975
1966-02-01,0.83,-0.02859504132231405,-0.163,-0.13419834710743803,-0.228,-0.2598099173553719,0.536,-0.16802479338842974
1966-03-01,0.83,-0.03958677685950413,-0.341,-0.13181818181818183,-0.633,-0.2756363636363636,0.361,-0.18088429752066115
1966-04-01,0.54,-0.046776859504132226,-0.435,-0.12882644628099174,-0.085,-0.29127272727272735,0.273,-0.18994214876033058
1966-05-01,-0.06,-0.05462809917355372,-0.423,-0.1243801652892562,-0.332,-0.30569421487603304,0.037,-0.19957024793388428
1966-06-01,0.14,-0.06099173553719008,-0.119,-0.12271074380165288,0.154,-0.31617355371900824,0.186,-0.2074876033057851
1966-07-01,0.23,-0.06710743801652894,-0.004,-0.12558677685950412,0.118,-0.32808264462809916,0.284,-0.21617355371900826
1966-08-01,-0.1,-0.06983471074380165,0.129,-0.13531404958677687,0.101,-0.32409917355371903,0.237,-0.21982644628099174
1966-09-01,-0.05,-0.07396694214876033,0.102,-0.14789256198347106,0.051,-0.32016528925619836,0.089,-0.22311570247933885
1966-10-01,-0.05,-0.07611570247933885,-0.304,-0.1576694214876033,-0.184,-0.315404958677686,0.035,-0.22611570247933885
1966-11-01,-0.37,-0.07727272727272727,-0.361,-0.16130578512396695,-0.32,-0.31311570247933884,0.006,-0.22802479338842974
1966-12-01,-0.26,-0.08305785123966943,-0.236,-0.16219834710743802,-0.057,-0.31822314049586775,-0.016,-0.23326446280991736
1967-01-01,-0.55,-0.08545454545454545,-0.236,-0.16358677685950412,-0.153,-0.3200909090909091,-0.314,-0.23213223140495867
1967-02-01,-0.56,-0.08520661157024793,-0.073,-0.16960330578512395,-0.118,-0.3257107438016528,-0.474,-0.22918181818181815
1967-03-01,-0.47,-0.0859504132231405,0.248,-0.17384297520661157,-0.508,-0.32969421487603306,-0.522,-0.22783471074380165
1967-04-01,-0.53,-0.08082644628099174,-0.263,-0.17570247933884295,-0.754,-0.33404958677685953,-0.403,-0.2212561983471074
1967-05-01,-0.24,-0.07545454545454545,-0.165,-0.17424793388429752,-1.107,-0.3424628099173554,-0.348,-0.21423140495867768
1967-06-01,-0.12,-0.06652892561983471,0.044,-0.16495867768595038,-0.872,-0.34661157024793393,-0.314,-0.20368595041322315
1967-07-01,-0.1,-0.05785123966942149,0.14,-0.15532231404958677,-0.635,-0.34221487603305784,-0.494,-0.1924214876033058
1967-08-01,-0.31,-0.04462809917355372,0.13,-0.1472314049586777,-0.861,-0.32815702479338843,-0.829,-0.178801652892562
1967-09-01,-0.59,-0.03371900826446281,0.145,-0.14172727272727273,-0.231,-0.3219090909090909,-0.845,-0.16871074380165288
1967-10-01,-0.38,-0.01446280991735537,0.159,-0.1374876033057851,0.041,-0.31153719008264463,-0.837,-0.1521818181818182
1967-11-01,-0.34,0.0037190082644628134,0.023,-0.12923966942148762,0.247,-0.2994545454545455,-0.543,-0.137099173553719
1967-12-01,-0.35,0.025371900826446282,0.054,-0.12353719008264463,-0.652,-0.29983471074380164,-0.502,-0.120900826446281
